Model,Quantization,Avg_Latency_s,CO2_kg,Timestamp
DeepSeek,8-bit,11.31934666633606,0.00017880987189141718,2025-10-24 18:13:48
DeepSeek,8-bit,1,0.00012953089642164456,40.255,1412.26,F,2025-10-24 18:38:51
DeepSeek,8-bit,2,0.00026038055989295746,29.82,1412.26,F,2025-10-24 18:39:28
DeepSeek,8-bit,3,0.0003840075338585998,30.493,1412.26,F,2025-10-24 18:40:10
DeepSeek,8-bit,4,0.0005194811317231902,30.51,1412.26,F,2025-10-24 18:40:53
DeepSeek,8-bit,5,0.0006601600169533674,29.721,1412.26,F,2025-10-24 18:41:35
