timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2025-10-24T17:07:26,Baseline,6efe23f9-5087-4f9a-b198-5c8f9624fe86,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,15.93278980399998,0.0001457980373015,9.150816592392974e-06,42.5,76.77968369959162,10.0,0.0001878597877381,0.0001854340372359,4.419499356111108e-05,0.0004174888185353,United States,USA,nevada,,,Linux-6.6.105+-x86_64-with-glibc2.35,3.12.12,3.0.7,2,Intel(R) Xeon(R) CPU @ 2.00GHz,1,1 x Tesla T4,-115.1164,36.1685,12.67144012451172,machine,N,1.0
2025-10-24T17:19:46,Baseline,093e92a8-d281-4d95-a866-c3120245e551,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,5.75741002299992,6.767143764333292e-05,1.1753798560984277e-05,42.5,68.76152745722177,10.0,6.790911255763901e-05,0.0001098917545799,1.597450236111134e-05,0.0001937753694987,United States,USA,nevada,,,Linux-6.6.105+-x86_64-with-glibc2.35,3.12.12,3.0.7,2,Intel(R) Xeon(R) CPU @ 2.00GHz,1,1 x Tesla T4,-115.1164,36.1685,12.67144012451172,machine,N,1.0
2025-10-24T17:22:17,Baseline,6147dd29-aef9-4b2c-b188-7dd681be0dad,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,5.517252204999977,6.496807602568624e-05,1.1775440674401163e-05,42.5,69.00279414027453,10.0,6.505950158263909e-05,0.0001056698067579,1.53050567611116e-05,0.0001860343651017,United States,USA,nevada,,,Linux-6.6.105+-x86_64-with-glibc2.35,3.12.12,3.0.7,2,Intel(R) Xeon(R) CPU @ 2.00GHz,1,1 x Tesla T4,-115.1164,36.1685,12.67144012451172,machine,N,1.0
2025-10-24T17:24:54,Baseline,c181fed5-25a1-4644-873f-f37d33aed085,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,5.531971118000001,6.493050163787428e-05,1.1737317540686816e-05,42.5,68.6136330359369,10.0,6.52301414673616e-05,0.0001053514731699,1.534515720000008e-05,0.0001859267718373,United States,USA,nevada,,,Linux-6.6.105+-x86_64-with-glibc2.35,3.12.12,3.0.7,2,Intel(R) Xeon(R) CPU @ 2.00GHz,1,1 x Tesla T4,-115.1164,36.1685,12.67144012451172,machine,N,1.0
2025-10-24T17:27:23,Baseline,c5652e21-e431-4ba4-967c-40f03e3ff64f,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,5.484249691000059,6.476152266184422e-05,1.1808638612520009e-05,42.5,69.35722101780189,10.0,6.465894944791665e-05,0.0001055731400139,1.5210815552778614e-05,0.0001854429050146,United States,USA,nevada,,,Linux-6.6.105+-x86_64-with-glibc2.35,3.12.12,3.0.7,2,Intel(R) Xeon(R) CPU @ 2.00GHz,1,1 x Tesla T4,-115.1164,36.1685,12.67144012451172,machine,N,1.0
2025-10-24T17:29:40,Baseline,4c97b9d8-8d76-4b78-9c72-91b6fa13ece5,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,5.512879458000043,6.5039500509449e-05,1.1797736737208465e-05,42.5,69.36100180326397,10.0,6.494030778264031e-05,0.00010602175148399957,1.5276827952777695e-05,0.0001862388872194176,United States,USA,nevada,,,Linux-6.6.105+-x86_64-with-glibc2.35,3.12.12,3.0.7,2,Intel(R) Xeon(R) CPU @ 2.00GHz,1,1 x Tesla T4,-115.1164,36.1685,12.671440124511719,machine,N,1.0
